X,Y,Z,timestamp
-6.95625,15.056251,-50.550003,782856284655945
-6.9187503,14.94375,-50.5875,782856294655945
-7.2375,15.000001,-50.456253,782856304655945
-7.2187505,15.3,-50.381252,782856314655945
-7.51875,15.281251,-50.49375,782856324655945
-7.5937505,15.1125,-50.41875,782856334655945
-7.7812505,14.981251,-50.193752,782856344655945
-7.8187504,15.13125,-50.175003,782856354655945
-7.6312504,15.0375,-50.4,782856364655945
-7.6875005,15.0375,-50.2125,782856374655945
-7.55625,15.0375,-50.343754,782856384655945
-7.4437504,14.868751,-50.5875,782856394655945
-7.3125005,14.887501,-50.381252,782856404655945
-7.0312505,15.1125,-50.343754,782856414655945
-6.7312503,15.31875,-50.5125,782856424655945
-6.6937504,15.3,-50.49375,782856434655945
-6.7125,15.375001,-50.325,782856444655945
-6.7125,15.375001,-50.60625,782856454655945
-6.61875,15.375001,-50.662502,782856464655945
-6.76875,15.4125,-50.5125,782856474655945
-6.76875,15.468751,-50.60625,782856484655945
-6.9750004,15.31875,-50.662502,782856494655945
-7.3875003,15.0375,-50.60625,782856504655945
-7.6687503,14.85,-50.737503,782856514655945
-7.5750003,14.812501,-50.831253,782856524655945
-7.5000005,14.681251,-50.568752,782856534655945
-7.4062505,14.775001,-50.60625,782856544655945
-7.1625004,14.925,-50.625004,782856554655945
-7.14375,14.981251,-50.662502,782856564655945
-6.99375,14.6625,-50.643753,782856574655945
-6.76875,14.625001,-50.7,782856584655945
-6.5625005,14.700001,-50.737503,782856594655945
-6.6375003,14.85,-50.718754,782856604655945
-6.80625,14.83125,-50.7,782856614655945
-6.76875,14.6625,-50.625004,782856624655945
-7.14375,14.437501,-50.531254,782856634655945
-7.1062503,14.250001,-50.568752,782856644655945
-7.2187505,14.512501,-50.5875,782856654655945
-7.1250005,14.83125,-50.49375,782856664655945
-7.3125005,14.775001,-50.531254,782856674655945
-7.14375,14.475,-50.362503,782856684655945
-7.0875,14.531251,-50.4,782856694655945
-7.14375,14.587501,-50.4,782856704655945
-7.0875,14.775001,-50.531254,782856714655945
-7.2187505,14.7375,-50.437504,782856724655945
-7.2187505,14.606251,-50.11875,782856734655945
-7.425,14.531251,-50.268753,782856744655945
-7.3875003,14.531251,-50.268753,782856754655945
-7.74375,14.45625,-50.437504,782856764655945
-7.6312504,14.418751,-50.550003,782856774655945
-7.65,14.531251,-50.625004,782856784655945
-7.425,14.531251,-50.5875,782856794655945
-7.3500004,14.55,-50.79375,782856804655945
-7.2375,14.606251,-51.187504,782856814655945
-7.1625004,14.55,-51.037502,782856824655945
-6.9750004,14.606251,-51.000004,782856834655945
-6.6937504,14.75625,-50.906254,782856844655945
-6.76875,14.83125,-50.8875,782856854655945
-6.76875,14.681251,-50.850002,782856864655945
-7.1625004,14.475,-50.86875,782856874655945
-7.4062505,14.531251,-50.775,782856884655945
-7.4437504,14.625001,-50.775,782856894655945
-7.4812503,14.493751,-50.79375,782856904655945
-7.5000005,14.512501,-50.718754,782856914655945
-7.3875003,14.718751,-50.79375,782856924655945
-7.3125005,14.7375,-50.643753,782856934655945
-7.275,14.793751,-50.643753,782856944655945
-7.0687504,14.906251,-50.4,782856954655945
-6.7875004,14.85,-50.456253,782856964655945
-6.8625,14.793751,-50.250004,782856974655945
-6.8625,14.981251,-50.250004,782856984655945
-6.9,15.13125,-50.343754,782856994655945
-7.1062503,15.056251,-50.325,782857004655945
-7.18125,15.225,-50.475002,782857014655945
-7.1250005,15.262501,-50.60625,782857024655945
-6.8812504,15.3,-50.9625,782857034655945
-6.99375,15.31875,-50.7,782857044655945
-6.8250003,15.431251,-50.850002,782857054655945
-6.7875004,15.4125,-50.86875,782857064655945
-6.8250003,15.093751,-50.756252,782857074655945
-6.675,15.187501,-50.60625,782857084655945
-6.7125,15.243751,-50.41875,782857094655945
-6.80625,15.1125,-50.23125,782857104655945
-7.1062503,15.187501,-49.987503,782857114655945
-7.1250005,14.981251,-50.100002,782857124655945
-7.33125,15.000001,-49.987503,782857134655945
-7.36875,14.793751,-50.250004,782857144655945
-7.36875,14.887501,-50.287502,782857154655945
-7.4437504,14.962501,-50.550003,782857164655945
-7.5375004,14.587501,-50.643753,782857174655945
-7.65,14.512501,-50.718754,782857184655945
-7.6312504,14.437501,-50.831253,782857194655945
-7.5000005,14.812501,-50.8875,782857204655945
-7.4437504,14.7375,-50.775,782857214655945
-7.4625,14.94375,-50.568752,782857224655945
-7.5937505,15.225,-50.8875,782857234655945
